"year","month","tis99","tia30","tia10","til30","til10","ts","time"
1531,5,-2,-2,-2,-2,-2,1531.38,"1531-5-15 00:00:00"
1531,6,-2,-2,-2,-2,-2,1531.46,"1531-6-15 00:00:00"
1531,7,0,0,0,0,0,1531.54,"1531-7-15 00:00:00"
1531,8,-1,-1,-1,-1,-1,1531.62,"1531-8-15 00:00:00"
1531,9,2,2,2,2,2,1531.71,"1531-9-15 00:00:00"
1531,10,2,2,2,2,2,1531.79,"1531-10-15 00:00:00"
1531,11,0,0,0,0,0,1531.88,"1531-11-15 00:00:00"
1531,12,-1,-1,-1,-1,-1,1531.96,"1531-12-15 00:00:00"
1532,1,0,0,0,0,0,1532.04,"1532-1-15 00:00:00"
1532,2,2,2,2,2,2,1532.12,"1532-2-15 00:00:00"
1532,3,0,0,0,0,0,1532.21,"1532-3-15 00:00:00"
1532,4,-1,-1,-1,-1,-1,1532.29,"1532-4-15 00:00:00"
1532,5,0,0,0,0,0,1532.38,"1532-5-15 00:00:00"
1532,6,0,0,0,0,0,1532.46,"1532-6-15 00:00:00"
1532,7,0,0,0,0,0,1532.54,"1532-7-15 00:00:00"
1532,8,3,3,3,3,3,1532.62,"1532-8-15 00:00:00"
1532,9,0,0,0,0,0,1532.71,"1532-9-15 00:00:00"
1532,10,0,0,0,0,0,1532.79,"1532-10-15 00:00:00"
1532,11,0,0,0,0,0,1532.88,"1532-11-15 00:00:00"
1532,12,-2,-2,-2,-2,-2,1532.96,"1532-12-15 00:00:00"
1533,1,0,0,0,0,0,1533.04,"1533-1-15 00:00:00"
1533,2,1,1,1,1,1,1533.12,"1533-2-15 00:00:00"
1533,3,0,0,0,0,0,1533.21,"1533-3-15 00:00:00"
1533,4,0,0,0,0,0,1533.29,"1533-4-15 00:00:00"
1533,5,0,0,0,0,0,1533.38,"1533-5-15 00:00:00"
1533,6,0,0,0,0,0,1533.46,"1533-6-15 00:00:00"
1533,7,0,0,0,0,0,1533.54,"1533-7-15 00:00:00"
1533,8,-1,-1,-1,-1,-1,1533.62,"1533-8-15 00:00:00"
1533,9,0,0,0,0,0,1533.71,"1533-9-15 00:00:00"
1533,10,0,0,0,0,0,1533.79,"1533-10-15 00:00:00"
1533,11,0,0,0,0,0,1533.88,"1533-11-15 00:00:00"
1533,12,-1,-1,-1,-1,-1,1533.96,"1533-12-15 00:00:00"
1534,1,-2,-2,-2,-2,-2,1534.04,"1534-1-15 00:00:00"
1534,2,-1,-1,-1,-1,-1,1534.12,"1534-2-15 00:00:00"
1534,3,0,0,0,0,0,1534.21,"1534-3-15 00:00:00"
1534,4,2,2,2,2,2,1534.29,"1534-4-15 00:00:00"
1534,5,1,1,1,1,1,1534.38,"1534-5-15 00:00:00"
1534,6,2,2,2,2,2,1534.46,"1534-6-15 00:00:00"
1534,7,2,2,2,2,2,1534.54,"1534-7-15 00:00:00"
1534,8,3,3,3,3,3,1534.62,"1534-8-15 00:00:00"
1534,9,0,0,0,0,0,1534.71,"1534-9-15 00:00:00"
1534,10,-2,-2,-2,-2,-2,1534.79,"1534-10-15 00:00:00"
1534,11,0,0,0,0,0,1534.88,"1534-11-15 00:00:00"
1534,12,0,0,0,0,0,1534.96,"1534-12-15 00:00:00"
1535,1,-1,-1,-1,-1,-1,1535.04,"1535-1-15 00:00:00"
1535,2,0,0,0,0,0,1535.12,"1535-2-15 00:00:00"
1535,3,-1,-1,-1,-1,-1,1535.21,"1535-3-15 00:00:00"
1535,4,-1,-1,-1,-1,-1,1535.29,"1535-4-15 00:00:00"
1535,5,-2,-2,-2,-2,-2,1535.38,"1535-5-15 00:00:00"
1535,6,1,1,1,1,1,1535.46,"1535-6-15 00:00:00"
1535,7,2,2,2,2,2,1535.54,"1535-7-15 00:00:00"
1535,8,2,2,2,2,2,1535.62,"1535-8-15 00:00:00"
1535,9,0,0,0,0,0,1535.71,"1535-9-15 00:00:00"
1535,10,0,0,0,0,0,1535.79,"1535-10-15 00:00:00"
1535,11,0,0,0,0,0,1535.88,"1535-11-15 00:00:00"
1535,12,0,0,0,0,0,1535.96,"1535-12-15 00:00:00"
1536,1,-1,-1,-1,-1,-1,1536.04,"1536-1-15 00:00:00"
1536,2,-1,-1,-1,-1,-1,1536.12,"1536-2-15 00:00:00"
1536,3,0,0,0,0,0,1536.21,"1536-3-15 00:00:00"
1536,4,0,0,0,0,0,1536.29,"1536-4-15 00:00:00"
1536,5,2,2,2,2,2,1536.38,"1536-5-15 00:00:00"
1536,6,3,3,3,3,3,1536.46,"1536-6-15 00:00:00"
1536,7,3,3,3,3,3,1536.54,"1536-7-15 00:00:00"
1536,8,2,2,2,2,2,1536.62,"1536-8-15 00:00:00"
1536,9,1,1,1,1,1,1536.71,"1536-9-15 00:00:00"
1536,10,1,1,1,1,1,1536.79,"1536-10-15 00:00:00"
1536,11,0,0,0,0,0,1536.88,"1536-11-15 00:00:00"
1536,12,-1,-1,-1,-1,-1,1536.96,"1536-12-15 00:00:00"
1537,1,1,1,1,1,1,1537.04,"1537-1-15 00:00:00"
1537,2,2,2,2,2,2,1537.12,"1537-2-15 00:00:00"
1537,3,-1,-1,-1,-1,-1,1537.21,"1537-3-15 00:00:00"
1537,4,0,0,0,0,0,1537.29,"1537-4-15 00:00:00"
1537,5,-2,-2,-2,-2,-2,1537.38,"1537-5-15 00:00:00"
1537,6,-2,-2,-2,-2,-2,1537.46,"1537-6-15 00:00:00"
1537,7,-2,-2,-2,-2,-2,1537.54,"1537-7-15 00:00:00"
1537,8,0,0,0,0,0,1537.62,"1537-8-15 00:00:00"
1537,9,0,0,0,0,0,1537.71,"1537-9-15 00:00:00"
1537,10,0,0,0,0,0,1537.79,"1537-10-15 00:00:00"
1537,11,2,2,2,2,2,1537.88,"1537-11-15 00:00:00"
1537,12,3,3,3,3,3,1537.96,"1537-12-15 00:00:00"
1538,1,1,1,1,1,1,1538.04,"1538-1-15 00:00:00"
1538,2,0,0,0,0,0,1538.12,"1538-2-15 00:00:00"
1538,3,-2,-2,-2,-2,-2,1538.21,"1538-3-15 00:00:00"
1538,4,-2,-2,-2,-2,-2,1538.29,"1538-4-15 00:00:00"
1538,5,0,0,0,0,0,1538.38,"1538-5-15 00:00:00"
1538,6,1,1,1,1,1,1538.46,"1538-6-15 00:00:00"
1538,7,0,0,0,0,0,1538.54,"1538-7-15 00:00:00"
1538,8,1,1,1,1,1,1538.62,"1538-8-15 00:00:00"
1538,9,0,0,0,0,0,1538.71,"1538-9-15 00:00:00"
1538,10,0,0,0,0,0,1538.79,"1538-10-15 00:00:00"
1538,11,0,0,0,0,0,1538.88,"1538-11-15 00:00:00"
1538,12,2,2,2,2,2,1538.96,"1538-12-15 00:00:00"
1539,1,0,0,0,0,0,1539.04,"1539-1-15 00:00:00"
1539,2,0,0,0,0,0,1539.12,"1539-2-15 00:00:00"
1539,3,0,0,0,0,0,1539.21,"1539-3-15 00:00:00"
1539,4,0,0,0,0,0,1539.29,"1539-4-15 00:00:00"
1539,5,-1,-1,-1,-1,-1,1539.38,"1539-5-15 00:00:00"
1539,6,0,0,0,0,0,1539.46,"1539-6-15 00:00:00"
1539,7,0,0,0,0,0,1539.54,"1539-7-15 00:00:00"
1539,8,-1,-1,-1,-1,-1,1539.62,"1539-8-15 00:00:00"
1539,9,-1,-1,-1,-1,-1,1539.71,"1539-9-15 00:00:00"
1539,10,-1,-1,-1,-1,-1,1539.79,"1539-10-15 00:00:00"
1539,11,-1,-1,-1,-1,-1,1539.88,"1539-11-15 00:00:00"
1539,12,0,0,0,0,0,1539.96,"1539-12-15 00:00:00"
1540,1,0,0,0,0,0,1540.04,"1540-1-15 00:00:00"
1540,2,3,3,3,3,3,1540.12,"1540-2-15 00:00:00"
1540,3,1,1,1,1,1,1540.21,"1540-3-15 00:00:00"
1540,4,1,1,1,1,1,1540.29,"1540-4-15 00:00:00"
1540,5,2,2,2,2,2,1540.38,"1540-5-15 00:00:00"
1540,6,1,1,1,1,1,1540.46,"1540-6-15 00:00:00"
1540,7,3,3,3,3,3,1540.54,"1540-7-15 00:00:00"
1540,8,3,3,3,3,3,1540.62,"1540-8-15 00:00:00"
1540,9,2,2,2,2,2,1540.71,"1540-9-15 00:00:00"
1540,10,1,1,1,1,1,1540.79,"1540-10-15 00:00:00"
1540,11,0,0,0,0,0,1540.88,"1540-11-15 00:00:00"
1540,12,0,0,0,0,0,1540.96,"1540-12-15 00:00:00"
1541,1,-1,-1,-1,-1,-1,1541.04,"1541-1-15 00:00:00"
1541,2,-2,-2,-2,-2,-2,1541.12,"1541-2-15 00:00:00"
1541,3,-1,-1,-1,-1,-1,1541.21,"1541-3-15 00:00:00"
1541,4,0,0,0,0,0,1541.29,"1541-4-15 00:00:00"
1541,5,0,0,0,0,0,1541.38,"1541-5-15 00:00:00"
1541,6,1,1,1,1,1,1541.46,"1541-6-15 00:00:00"
1541,7,-1,-1,-1,-1,-1,1541.54,"1541-7-15 00:00:00"
1541,8,-1,-1,-1,-1,-1,1541.62,"1541-8-15 00:00:00"
1541,9,0,0,0,0,0,1541.71,"1541-9-15 00:00:00"
1541,10,0,0,0,0,0,1541.79,"1541-10-15 00:00:00"
1541,11,-1,-1,-1,-1,-1,1541.88,"1541-11-15 00:00:00"
1541,12,0,0,0,0,0,1541.96,"1541-12-15 00:00:00"
1542,1,1,1,1,1,1,1542.04,"1542-1-15 00:00:00"
1542,2,1,1,1,1,1,1542.12,"1542-2-15 00:00:00"
1542,3,-2,-2,-2,-2,-2,1542.21,"1542-3-15 00:00:00"
1542,4,-1,-1,-1,-1,-1,1542.29,"1542-4-15 00:00:00"
1542,5,-2,-2,-2,-2,-2,1542.38,"1542-5-15 00:00:00"
1542,6,-1,-1,-1,-1,-1,1542.46,"1542-6-15 00:00:00"
1542,7,-2,-2,-2,-2,-2,1542.54,"1542-7-15 00:00:00"
1542,8,-2,-2,-2,-2,-2,1542.62,"1542-8-15 00:00:00"
1542,9,0,0,0,0,0,1542.71,"1542-9-15 00:00:00"
1542,10,0,0,0,0,0,1542.79,"1542-10-15 00:00:00"
1542,11,0,0,0,0,0,1542.88,"1542-11-15 00:00:00"
1542,12,-1,-1,-1,-1,-1,1542.96,"1542-12-15 00:00:00"
1543,1,-2,-2,-2,-2,-2,1543.04,"1543-1-15 00:00:00"
1543,2,-2,-2,-2,-2,-2,1543.12,"1543-2-15 00:00:00"
1543,3,-1,-1,-1,-1,-1,1543.21,"1543-3-15 00:00:00"
1543,4,0,0,0,0,0,1543.29,"1543-4-15 00:00:00"
1543,5,-1,-1,-1,-1,-1,1543.38,"1543-5-15 00:00:00"
1543,6,-1,-1,-1,-1,-1,1543.46,"1543-6-15 00:00:00"
1543,7,-1,-1,-1,-1,-1,1543.54,"1543-7-15 00:00:00"
1543,8,-1,-1,-1,-1,-1,1543.62,"1543-8-15 00:00:00"
1543,9,0,0,0,0,0,1543.71,"1543-9-15 00:00:00"
1543,10,1,1,1,1,1,1543.79,"1543-10-15 00:00:00"
1543,11,0,0,0,0,0,1543.88,"1543-11-15 00:00:00"
1543,12,-1,-1,-1,-1,-1,1543.96,"1543-12-15 00:00:00"
1544,1,-2,-2,-2,-2,-2,1544.04,"1544-1-15 00:00:00"
1544,2,-1,-1,-1,-1,-1,1544.12,"1544-2-15 00:00:00"
1544,3,-1,-1,-1,-1,-1,1544.21,"1544-3-15 00:00:00"
1544,4,-1,-1,-1,-1,-1,1544.29,"1544-4-15 00:00:00"
1544,5,0,0,0,0,0,1544.38,"1544-5-15 00:00:00"
1544,6,-1,-1,-1,-1,-1,1544.46,"1544-6-15 00:00:00"
1544,7,-1,-1,-1,-1,-1,1544.54,"1544-7-15 00:00:00"
1544,8,0,0,0,0,0,1544.62,"1544-8-15 00:00:00"
1544,9,0,0,0,0,0,1544.71,"1544-9-15 00:00:00"
1544,10,0,0,0,0,0,1544.79,"1544-10-15 00:00:00"
1544,11,-1,-1,-1,-1,-1,1544.88,"1544-11-15 00:00:00"
1544,12,0,0,0,0,0,1544.96,"1544-12-15 00:00:00"
1545,1,1,1,1,1,1,1545.04,"1545-1-15 00:00:00"
1545,2,2,2,2,2,2,1545.12,"1545-2-15 00:00:00"
1545,3,1,1,1,1,1,1545.21,"1545-3-15 00:00:00"
1545,4,0,0,0,0,0,1545.29,"1545-4-15 00:00:00"
1545,5,0,0,0,0,0,1545.38,"1545-5-15 00:00:00"
1545,6,0,0,0,0,0,1545.46,"1545-6-15 00:00:00"
1545,7,2,2,2,2,2,1545.54,"1545-7-15 00:00:00"
1545,8,2,2,2,2,2,1545.62,"1545-8-15 00:00:00"
1545,9,1,1,1,1,1,1545.71,"1545-9-15 00:00:00"
1545,10,1,1,1,1,1,1545.79,"1545-10-15 00:00:00"
1545,11,0,0,0,0,0,1545.88,"1545-11-15 00:00:00"
1545,12,-2,-2,-2,-2,-2,1545.96,"1545-12-15 00:00:00"
1546,1,-1,-1,-1,-1,-1,1546.04,"1546-1-15 00:00:00"
1546,2,-2,-2,-2,-2,-2,1546.12,"1546-2-15 00:00:00"
1546,3,-1,-1,-1,-1,-1,1546.21,"1546-3-15 00:00:00"
1546,4,0,0,0,0,0,1546.29,"1546-4-15 00:00:00"
1546,5,-2,-2,-2,-2,-2,1546.38,"1546-5-15 00:00:00"
1546,6,0,0,0,0,0,1546.46,"1546-6-15 00:00:00"
1546,7,0,0,0,0,0,1546.54,"1546-7-15 00:00:00"
1546,8,0,0,0,0,0,1546.62,"1546-8-15 00:00:00"
1546,9,0,0,0,0,0,1546.71,"1546-9-15 00:00:00"
1546,10,0,0,0,0,0,1546.79,"1546-10-15 00:00:00"
1546,11,0,0,0,0,0,1546.88,"1546-11-15 00:00:00"
1546,12,-2,-2,-2,-2,-2,1546.96,"1546-12-15 00:00:00"
1547,1,0,0,0,0,0,1547.04,"1547-1-15 00:00:00"
1547,2,0,0,0,0,0,1547.12,"1547-2-15 00:00:00"
1547,3,0,0,0,0,0,1547.21,"1547-3-15 00:00:00"
1547,4,-1,-1,-1,-1,-1,1547.29,"1547-4-15 00:00:00"
1547,5,0,0,0,0,0,1547.38,"1547-5-15 00:00:00"
1547,6,1,1,1,1,1,1547.46,"1547-6-15 00:00:00"
1547,7,1,1,1,1,1,1547.54,"1547-7-15 00:00:00"
1547,8,0,0,0,0,0,1547.62,"1547-8-15 00:00:00"
1547,9,0,0,0,0,0,1547.71,"1547-9-15 00:00:00"
1547,10,0,0,0,0,0,1547.79,"1547-10-15 00:00:00"
1547,11,0,0,0,0,0,1547.88,"1547-11-15 00:00:00"
1547,12,0,0,0,0,0,1547.96,"1547-12-15 00:00:00"
1548,1,-3,-3,-3,-3,-3,1548.04,"1548-1-15 00:00:00"
1548,2,0,0,0,0,0,1548.12,"1548-2-15 00:00:00"
1548,3,0,0,0,0,0,1548.21,"1548-3-15 00:00:00"
1548,4,0,0,0,0,0,1548.29,"1548-4-15 00:00:00"
1548,5,0,0,0,0,0,1548.38,"1548-5-15 00:00:00"
1548,6,0,0,0,0,0,1548.46,"1548-6-15 00:00:00"
1548,7,2,2,2,2,2,1548.54,"1548-7-15 00:00:00"
1548,8,2,2,2,2,2,1548.62,"1548-8-15 00:00:00"
1548,9,1,1,1,1,1,1548.71,"1548-9-15 00:00:00"
1548,10,0,0,0,0,0,1548.79,"1548-10-15 00:00:00"
1548,11,0,0,0,0,0,1548.88,"1548-11-15 00:00:00"
1548,12,0,0,0,0,0,1548.96,"1548-12-15 00:00:00"
1549,1,0,0,0,0,0,1549.04,"1549-1-15 00:00:00"
1549,2,0,0,0,0,0,1549.12,"1549-2-15 00:00:00"
1549,3,0,0,0,0,0,1549.21,"1549-3-15 00:00:00"
1549,4,0,0,0,0,0,1549.29,"1549-4-15 00:00:00"
1549,5,0,0,0,0,0,1549.38,"1549-5-15 00:00:00"
1549,6,0,0,0,0,0,1549.46,"1549-6-15 00:00:00"
1549,7,2,2,2,2,2,1549.54,"1549-7-15 00:00:00"
1549,8,0,0,0,0,0,1549.62,"1549-8-15 00:00:00"
1549,9,0,0,0,0,0,1549.71,"1549-9-15 00:00:00"
1549,10,-1,-1,-1,-1,-1,1549.79,"1549-10-15 00:00:00"
1549,11,0,0,0,0,0,1549.88,"1549-11-15 00:00:00"
1549,12,-2,-2,-2,-2,-2,1549.96,"1549-12-15 00:00:00"
1550,1,-1,-1,-1,-1,-1,1550.04,"1550-1-15 00:00:00"
1550,2,0,0,0,0,0,1550.12,"1550-2-15 00:00:00"
1550,3,-2,-2,-2,-2,-2,1550.21,"1550-3-15 00:00:00"
1550,4,0,0,0,0,0,1550.29,"1550-4-15 00:00:00"
1550,5,-1,-1,-1,-1,-1,1550.38,"1550-5-15 00:00:00"
1550,6,0,0,0,0,0,1550.46,"1550-6-15 00:00:00"
1550,7,0,0,0,0,0,1550.54,"1550-7-15 00:00:00"
1550,8,-1,-1,-1,-1,-1,1550.62,"1550-8-15 00:00:00"
1550,9,0,0,0,0,0,1550.71,"1550-9-15 00:00:00"
1550,10,-1,-1,-1,-1,-1,1550.79,"1550-10-15 00:00:00"
1550,11,-2,-2,-2,-2,-2,1550.88,"1550-11-15 00:00:00"
1550,12,-1,-1,-1,-1,-1,1550.96,"1550-12-15 00:00:00"
1551,1,2,2,2,2,2,1551.04,"1551-1-15 00:00:00"
1551,2,-2,-2,-2,-2,-2,1551.12,"1551-2-15 00:00:00"
1551,3,-1,-1,-1,-1,-1,1551.21,"1551-3-15 00:00:00"
1551,4,0,0,0,0,0,1551.29,"1551-4-15 00:00:00"
1551,5,-1,-1,-1,-1,-1,1551.38,"1551-5-15 00:00:00"
1551,6,-1,-1,-1,-1,-1,1551.46,"1551-6-15 00:00:00"
1551,7,1,1,1,1,1,1551.54,"1551-7-15 00:00:00"
1551,8,0,0,0,0,0,1551.62,"1551-8-15 00:00:00"
1551,9,0,0,0,0,0,1551.71,"1551-9-15 00:00:00"
1551,10,-1,-1,-1,-1,-1,1551.79,"1551-10-15 00:00:00"
1551,11,0,0,0,0,0,1551.88,"1551-11-15 00:00:00"
1551,12,-1,-1,-1,-1,-1,1551.96,"1551-12-15 00:00:00"
1552,1,2,2,2,2,2,1552.04,"1552-1-15 00:00:00"
1552,2,1,1,1,1,1,1552.12,"1552-2-15 00:00:00"
1552,3,0,0,0,0,0,1552.21,"1552-3-15 00:00:00"
1552,4,0,0,0,0,0,1552.29,"1552-4-15 00:00:00"
1552,5,0,0,0,0,0,1552.38,"1552-5-15 00:00:00"
1552,6,0,0,0,0,0,1552.46,"1552-6-15 00:00:00"
1552,7,-1,-1,-1,-1,-1,1552.54,"1552-7-15 00:00:00"
1552,8,-1,-1,-1,-1,-1,1552.62,"1552-8-15 00:00:00"
1552,9,0,0,0,0,0,1552.71,"1552-9-15 00:00:00"
1552,10,1,1,1,1,1,1552.79,"1552-10-15 00:00:00"
1552,11,1,1,1,1,1,1552.88,"1552-11-15 00:00:00"
1552,12,0,0,0,0,0,1552.96,"1552-12-15 00:00:00"
1553,1,0,0,0,0,0,1553.04,"1553-1-15 00:00:00"
1553,2,-1,-1,-1,-1,-1,1553.12,"1553-2-15 00:00:00"
1553,3,-2,-2,-2,-2,-2,1553.21,"1553-3-15 00:00:00"
1553,4,-1,-1,-1,-1,-1,1553.29,"1553-4-15 00:00:00"
1553,5,0,0,0,0,0,1553.38,"1553-5-15 00:00:00"
1553,6,0,0,0,0,0,1553.46,"1553-6-15 00:00:00"
1553,7,0,0,0,0,0,1553.54,"1553-7-15 00:00:00"
1553,8,0,0,0,0,0,1553.62,"1553-8-15 00:00:00"
1553,9,1,1,1,1,1,1553.71,"1553-9-15 00:00:00"
1553,10,1,1,1,1,1,1553.79,"1553-10-15 00:00:00"
1553,11,1,1,1,1,1,1553.88,"1553-11-15 00:00:00"
1553,12,0,0,0,0,0,1553.96,"1553-12-15 00:00:00"
1554,1,-2,-2,-2,-2,-2,1554.04,"1554-1-15 00:00:00"
1554,2,-3,-3,-3,-3,-3,1554.12,"1554-2-15 00:00:00"
1554,3,0,0,0,0,0,1554.21,"1554-3-15 00:00:00"
1554,4,1,1,1,1,1,1554.29,"1554-4-15 00:00:00"
1554,5,0,0,0,0,0,1554.38,"1554-5-15 00:00:00"
1554,6,-1,-1,-1,-1,-1,1554.46,"1554-6-15 00:00:00"
1554,7,0,0,0,0,0,1554.54,"1554-7-15 00:00:00"
1554,8,2,2,2,2,2,1554.62,"1554-8-15 00:00:00"
1554,9,-1,-1,-1,-1,-1,1554.71,"1554-9-15 00:00:00"
1554,10,0,0,0,0,0,1554.79,"1554-10-15 00:00:00"
1554,11,0,0,0,0,0,1554.88,"1554-11-15 00:00:00"
1554,12,0,0,0,0,0,1554.96,"1554-12-15 00:00:00"
1555,1,0,0,0,0,0,1555.04,"1555-1-15 00:00:00"
1555,2,0,0,0,0,0,1555.12,"1555-2-15 00:00:00"
1555,3,-1,-1,-1,-1,-1,1555.21,"1555-3-15 00:00:00"
1555,4,0,0,0,0,0,1555.29,"1555-4-15 00:00:00"
1555,5,0,0,0,0,0,1555.38,"1555-5-15 00:00:00"
1555,6,-1,-1,-1,-1,-1,1555.46,"1555-6-15 00:00:00"
1555,7,-1,-1,-1,-1,-1,1555.54,"1555-7-15 00:00:00"
1555,8,0,0,0,0,0,1555.62,"1555-8-15 00:00:00"
1555,9,1,1,1,1,1,1555.71,"1555-9-15 00:00:00"
1555,10,-1,-1,-1,-1,-1,1555.79,"1555-10-15 00:00:00"
1555,11,-1,-1,-1,-1,-1,1555.88,"1555-11-15 00:00:00"
1555,12,0,0,0,0,0,1555.96,"1555-12-15 00:00:00"
1556,1,2,2,2,2,2,1556.04,"1556-1-15 00:00:00"
1556,2,0,0,0,0,0,1556.12,"1556-2-15 00:00:00"
1556,3,0,0,0,0,0,1556.21,"1556-3-15 00:00:00"
1556,4,0,0,0,0,0,1556.29,"1556-4-15 00:00:00"
1556,5,0,0,0,0,0,1556.38,"1556-5-15 00:00:00"
1556,6,2,2,2,2,2,1556.46,"1556-6-15 00:00:00"
1556,7,1,1,1,1,1,1556.54,"1556-7-15 00:00:00"
1556,8,2,2,2,2,2,1556.62,"1556-8-15 00:00:00"
1556,9,0,0,0,0,0,1556.71,"1556-9-15 00:00:00"
1556,10,0,0,0,0,0,1556.79,"1556-10-15 00:00:00"
1556,11,-2,-2,-2,-2,-2,1556.88,"1556-11-15 00:00:00"
1556,12,-3,-3,-3,-3,-3,1556.96,"1556-12-15 00:00:00"
1557,1,-1,-1,-1,-1,-1,1557.04,"1557-1-15 00:00:00"
1557,2,0,0,0,0,0,1557.12,"1557-2-15 00:00:00"
1557,3,-1,-1,-1,-1,-1,1557.21,"1557-3-15 00:00:00"
1557,4,0,0,0,0,0,1557.29,"1557-4-15 00:00:00"
1557,5,0,0,0,0,0,1557.38,"1557-5-15 00:00:00"
1557,6,1,1,1,1,1,1557.46,"1557-6-15 00:00:00"
1557,7,1,1,1,1,1,1557.54,"1557-7-15 00:00:00"
1557,8,0,0,0,0,0,1557.62,"1557-8-15 00:00:00"
1557,9,3,3,3,3,3,1557.71,"1557-9-15 00:00:00"
1557,10,1,1,1,1,1,1557.79,"1557-10-15 00:00:00"
1557,11,0,0,0,0,0,1557.88,"1557-11-15 00:00:00"
1557,12,-1,-1,-1,-1,-1,1557.96,"1557-12-15 00:00:00"
1558,1,1,1,1,1,1,1558.04,"1558-1-15 00:00:00"
1558,2,1,1,1,1,1,1558.12,"1558-2-15 00:00:00"
1558,3,1,1,1,1,1,1558.21,"1558-3-15 00:00:00"
1558,4,2,2,2,2,2,1558.29,"1558-4-15 00:00:00"
1558,5,0,0,0,0,0,1558.38,"1558-5-15 00:00:00"
1558,6,1,1,1,1,1,1558.46,"1558-6-15 00:00:00"
1558,7,2,2,2,2,2,1558.54,"1558-7-15 00:00:00"
1558,8,0,0,0,0,0,1558.62,"1558-8-15 00:00:00"
1558,9,0,0,0,0,0,1558.71,"1558-9-15 00:00:00"
1558,10,1,1,1,1,1,1558.79,"1558-10-15 00:00:00"
1558,11,0,0,0,0,0,1558.88,"1558-11-15 00:00:00"
1558,12,-1,-1,-1,-1,-1,1558.96,"1558-12-15 00:00:00"
1559,1,-1,-1,-1,-1,-1,1559.04,"1559-1-15 00:00:00"
1559,2,0,0,0,0,0,1559.12,"1559-2-15 00:00:00"
1559,3,0,0,0,0,0,1559.21,"1559-3-15 00:00:00"
1559,4,-1,-1,-1,-1,-1,1559.29,"1559-4-15 00:00:00"
1559,5,0,0,0,0,0,1559.38,"1559-5-15 00:00:00"
1559,6,0,0,0,0,0,1559.46,"1559-6-15 00:00:00"
1559,7,2,2,2,2,2,1559.54,"1559-7-15 00:00:00"
1559,8,1,1,1,1,1,1559.62,"1559-8-15 00:00:00"
1559,9,0,0,0,0,0,1559.71,"1559-9-15 00:00:00"
1559,10,0,0,0,0,0,1559.79,"1559-10-15 00:00:00"
1559,11,0,0,0,0,0,1559.88,"1559-11-15 00:00:00"
1559,12,1,1,1,1,1,1559.96,"1559-12-15 00:00:00"
1560,1,0,0,0,0,0,1560.04,"1560-1-15 00:00:00"
1560,2,0,0,0,0,0,1560.12,"1560-2-15 00:00:00"
1560,3,0,0,0,0,0,1560.21,"1560-3-15 00:00:00"
1560,4,0,0,0,0,0,1560.29,"1560-4-15 00:00:00"
1560,5,0,0,0,0,0,1560.38,"1560-5-15 00:00:00"
1560,6,-1,-1,-1,-1,-1,1560.46,"1560-6-15 00:00:00"
1560,7,-1,-1,-1,-1,-1,1560.54,"1560-7-15 00:00:00"
1560,8,0,0,0,0,0,1560.62,"1560-8-15 00:00:00"
1560,9,0,0,0,0,0,1560.71,"1560-9-15 00:00:00"
1560,10,-1,-1,-1,-1,-1,1560.79,"1560-10-15 00:00:00"
1560,11,-2,-2,-2,-2,-2,1560.88,"1560-11-15 00:00:00"
1560,12,-2,-2,-2,-2,-2,1560.96,"1560-12-15 00:00:00"
1561,1,-2,-2,-2,-2,-2,1561.04,"1561-1-15 00:00:00"
1561,2,-1,-1,-1,-1,-1,1561.12,"1561-2-15 00:00:00"
1561,3,0,0,0,0,0,1561.21,"1561-3-15 00:00:00"
1561,4,-1,-1,-1,-1,-1,1561.29,"1561-4-15 00:00:00"
1561,5,0,0,0,0,0,1561.38,"1561-5-15 00:00:00"
1561,6,0,0,0,0,0,1561.46,"1561-6-15 00:00:00"
1561,7,2,2,2,2,2,1561.54,"1561-7-15 00:00:00"
1561,8,0,0,0,0,0,1561.62,"1561-8-15 00:00:00"
1561,9,0,0,0,0,0,1561.71,"1561-9-15 00:00:00"
1561,10,0,0,0,0,0,1561.79,"1561-10-15 00:00:00"
1561,11,2,2,2,2,2,1561.88,"1561-11-15 00:00:00"
1561,12,0,0,0,0,0,1561.96,"1561-12-15 00:00:00"
1562,1,1,1,1,1,1,1562.04,"1562-1-15 00:00:00"
1562,2,1,1,1,1,1,1562.12,"1562-2-15 00:00:00"
1562,3,0,0,0,0,0,1562.21,"1562-3-15 00:00:00"
1562,4,0,0,0,0,0,1562.29,"1562-4-15 00:00:00"
1562,5,-1,-1,-1,-1,-1,1562.38,"1562-5-15 00:00:00"
1562,6,0,0,0,0,0,1562.46,"1562-6-15 00:00:00"
1562,7,0,0,0,0,0,1562.54,"1562-7-15 00:00:00"
1562,8,1,1,1,1,1,1562.62,"1562-8-15 00:00:00"
1562,9,1,1,1,1,1,1562.71,"1562-9-15 00:00:00"
1562,10,0,0,0,0,0,1562.79,"1562-10-15 00:00:00"
1562,11,0,0,0,0,0,1562.88,"1562-11-15 00:00:00"
1562,12,-1,-1,-1,-1,-1,1562.96,"1562-12-15 00:00:00"
1563,1,-1,-1,-1,-1,-1,1563.04,"1563-1-15 00:00:00"
1563,2,1,1,1,1,1,1563.12,"1563-2-15 00:00:00"
